-1,-51,-31
-2,-51,-34
-2,-52,-35
-3,-51,-36
0,-49,-37
-1,-47,-39
-1,-49,-40
-1,-47,-41
-2,-47,-38
-3,-47,-39
-3,-47,-41
-4,-47,-40
-5,-47,-36
-3,-43,-41
-5,-44,-39
-3,-43,-45
-4,-39,-47
-1,-33,-53
1,-26,-55
1,-25,-58
5,-29,-55
8,-32,-55
8,-33,-54
10,-33,-52
10,-35,-51
10,-30,-48
7,-40,-49
10,-33,-48
12,-27,-53
5,-50,-34
7,-35,-48
9,-22,-49
9,-30,-60
10,-26,-49
15,-24,-53
6,-36,-57
12,-46,-16
10,-38,-47
7,-37,-47
6,-32,-51
5,-31,-52
8,-27,-55
12,-24,-53
14,-23,-57
13,-23,-63
12,-19,-58
8,-21,-62
7,-18,-61
4,-17,-58
3,-14,-56
2,-11,-62
2,-8,-63
5,-1,-55
11,6,-56
9,9,-55
10,9,-61
13,13,-72
5,0,-56
1,12,-68
5,14,-65
8,18,-70
9,1,-69
6,-3,-59
6,-3,-67
5,-11,-70
3,-14,-67
1,-10,-64
2,-8,-59
-1,-11,-60
2,-8,-63
-3,-12,-61
5,-6,-62
1,-16,-60
0,-15,-56
0,-17,-56
0,-20,-57
-2,-22,-61
3,-26,-54
3,-24,-58
2,-29,-55
0,-32,-54
-1,-30,-52
3,-27,-55
4,-26,-53
6,-22,-62
8,-21,-62
10,-19,-57
9,-26,-57
12,-23,-56
12,-26,-58
10,-19,-58
11,-18,-60
13,-22,-58
14,-20,-52
13,-20,-58
14,-22,-57
15,-25,-56
20,-25,-55
17,-25,-58
19,-24,-53
22,-24,-53
21,-29,-49
20,-29,-53
27,-21,-58
18,-21,-56
17,-20,-58
15,-20,-56
0,-8,-54
3,0,-51
-1,3,-58
-1,3,-66
2,7,-57
-9,18,-73
-2,5,-74
-13,25,-80
-19,8,-53
-7,2,-73
19,-64,-109
-42,35,-12
29,82,-76
-14,29,-37
-8,42,-70
7,61,-55
26,65,-60
0,52,-27
6,46,-37
13,56,-34
10,51,-40
7,67,-35
3,57,-46
6,59,-59
17,54,-66
3,22,-76
11,70,-49
5,51,-30
9,47,-33
6,54,-35
10,51,-23
12,68,-49
9,57,-58
14,45,-61
7,34,-62
12,45,-36
9,41,-46
11,52,-38
12,43,-53
13,48,-54
12,38,-50
10,35,-53
13,46,-63
12,38,-53
8,29,-39
9,26,-51
6,30,-41
5,34,-54
8,41,-54
5,30,-60
-2,32,-62
1,39,-50
-3,31,-65
-2,28,-47
-5,27,-59
-1,34,-58
4,39,-54
4,34,-50
6,32,-52
1,17,-58
5,26,-47
0,38,-55
7,26,-59
7,21,-64
8,30,-61
15,24,-77
11,30,-46
3,18,-47
10,26,-47
12,30,-50
12,40,-53
11,38,-59
9,22,-42
12,29,-56
6,28,-58
5,37,-57
1,34,-63
2,35,-60
2,39,-51
2,36,-55
1,32,-64
1,28,-49
-1,29,-61
7,41,-56
3,33,-57
4,37,-53
2,29,-67
3,40,-47
9,43,-48
9,39,-60
15,43,-68
13,27,-44
11,25,-54
6,31,-53
15,39,-52
9,33,-55
14,41,-59
10,37,-53
9,40,-44
15,45,-54
9,37,-55
9,33,-58
8,34,-52
10,41,-75
3,39,-67
4,51,-56
-5,29,-55
5,35,-50
3,35,-74
3,31,-61
-2,23,-54
1,41,-53
5,47,-54
2,42,-54
4,35,-60
5,35,-51
2,39,-57
4,34,-59
10,31,-65
8,31,-61
11,26,-65
13,33,-69
5,24,-55
18,30,-55
11,38,-51
11,47,-55
11,47,-64
13,47,-39
7,39,-53
6,32,-44
3,36,-54
3,35,-69
-4,30,-63
-2,46,-55
-3,35,-50
-1,35,-54
2,39,-50
0,36,-52
-2,33,-53
2,41,-52
1,37,-55
5,45,-55
4,39,-61
2,32,-56
5,45,-53
8,40,-61
9,30,-63
10,36,-61
11,33,-60
13,29,-52
16,34,-48
8,44,-56
20,40,-52
13,38,-48
11,38,-54
12,38,-57
11,35,-55
9,32,-49
10,35,-49
6,38,-69
5,23,-52
5,41,-52
1,34,-54
3,33,-51
4,33,-59
-1,29,-55
5,33,-49
1,45,-48
5,42,-57
6,41,-53
8,31,-54
3,36,-59
6,42,-68
9,32,-64
14,39,-55
17,34,-65
11,24,-56
11,23,-67
16,27,-50
11,34,-59
10,23,-53
9,31,-57
9,36,-55
7,33,-54
6,32,-51
3,28,-67
-2,32,-54
-4,37,-70
-4,29,-72
-11,31,-57
-10,33,-56
-9,33,-55
-11,41,-48
-16,34,-56
-13,47,-49
-13,40,-47
-11,30,-36
-24,36,-44
-44,15,-29
-48,53,-42
-62,-6,-20
-64,-12,-10
-63,-9,-3
-52,-44,11
-32,-65,0
-16,-64,-10
-8,-65,-25
-9,-65,-20
-8,-58,-20
-2,-52,-11
-3,-48,-10
-4,-49,0
-10,-47,9
-14,-47,34
-8,-30,47
-6,-11,52
-7,7,67
0,32,59
4,66,36
2,87,22
9,87,10
15,79,-12
11,57,-20
12,50,-30
13,44,-37
14,32,-52
13,27,-59
14,25,-60
10,0,-75
15,7,-70
9,-14,-82
14,-16,-80
37,-31,-97
-34,17,-48
43,75,-42
21,44,-79
23,61,-22
15,62,-47
17,48,-16
13,49,-28
16,55,-30
15,58,-21
14,62,-27
19,66,-36
23,62,-51
19,34,-69
16,37,-50
17,50,-37
17,42,-33
15,56,-28
15,54,-26
16,62,-25
16,58,-33
17,58,-39
17,51,-57
15,31,-61
18,53,-40
12,49,-30
10,36,-32
12,44,-53
10,49,-52
10,44,-55
11,36,-60
11,37,-56
6,32,-45
8,26,-51
7,29,-51
7,29,-49
6,30,-51
9,33,-58
5,43,-59
4,25,-55
4,24,-66
