-1,-56,-20
-2,-56,-23
-2,-57,-23
-3,-57,-25
0,-55,-26
-1,-53,-28
-1,-55,-29
-1,-54,-30
-2,-53,-27
-3,-53,-28
-3,-54,-30
-4,-54,-29
-5,-53,-25
-3,-50,-31
-5,-50,-29
-3,-51,-35
-4,-47,-38
-1,-42,-45
1,-36,-48
1,-36,-51
5,-39,-48
8,-42,-47
8,-43,-46
10,-42,-44
10,-44,-43
10,-38,-41
7,-48,-40
10,-41,-40
12,-36,-46
5,-55,-23
7,-43,-40
9,-31,-43
9,-41,-52
10,-35,-42
15,-34,-47
6,-46,-48
12,-48,-6
10,-46,-38
7,-45,-38
6,-41,-43
5,-40,-44
8,-37,-48
12,-34,-47
14,-33,-51
13,-35,-57
12,-30,-53
8,-32,-56
7,-29,-56
4,-28,-53
3,-24,-52
2,-23,-58
2,-20,-60
5,-11,-53
11,-5,-56
9,-2,-55
10,-3,-61
13,-1,-73
5,-11,-54
1,-1,-69
5,0,-66
8,3,-72
9,-12,-67
6,-14,-57
6,-16,-65
5,-24,-66
3,-27,-62
1,-22,-60
2,-19,-56
-1,-22,-56
2,-20,-60
-3,-23,-57
5,-18,-59
1,-27,-55
0,-25,-51
0,-27,-51
0,-30,-51
-2,-33,-55
3,-36,-47
3,-35,-52
2,-39,-48
0,-42,-46
-1,-39,-45
3,-37,-48
4,-36,-46
6,-33,-56
8,-32,-56
10,-29,-52
9,-36,-50
12,-33,-50
12,-37,-51
10,-30,-53
11,-29,-55
13,-33,-52
14,-29,-46
13,-31,-52
14,-32,-51
15,-35,-49
20,-35,-48
17,-36,-51
19,-34,-47
22,-34,-47
21,-38,-42
20,-38,-46
27,-32,-52
18,-31,-50
17,-31,-52
15,-30,-50
0,-18,-51
3,-10,-49
-1,-8,-57
-1,-10,-65
2,-4,-57
-9,3,-75
-2,-9,-73
-13,8,-83
-19,-2,-53
-7,-12,-71
19,-84,-94
-42,31,-18
29,65,-90
-14,21,-42
-8,27,-76
7,48,-66
26,51,-71
0,45,-36
6,37,-45
13,48,-44
10,42,-49
7,58,-47
3,46,-56
6,46,-69
17,39,-75
3,6,-78
11,58,-61
5,44,-39
9,39,-41
6,45,-45
10,45,-32
12,56,-61
9,44,-68
14,31,-68
7,21,-67
12,36,-44
9,31,-53
11,43,-47
12,31,-60
13,36,-62
12,27,-56
10,23,-58
13,32,-70
12,26,-59
8,20,-43
9,15,-55
6,21,-46
5,22,-59
8,29,-61
5,17,-64
-2,19,-67
1,28,-56
-3,17,-69
-2,18,-51
-5,14,-63
-1,21,-63
4,27,-60
4,23,-55
6,21,-57
1,5,-60
5,16,-51
0,26,-61
7,13,-62
7,7,-66
8,17,-65
15,8,-80
11,20,-51
3,8,-49
10,16,-51
12,19,-54
12,28,-59
11,25,-65
9,13,-45
12,17,-60
6,15,-62
5,24,-63
1,20,-68
2,22,-65
2,28,-57
2,24,-61
1,18,-69
1,17,-53
-1,16,-65
7,29,-63
3,21,-62
4,25,-59
2,15,-71
3,29,-54
9,32,-55
9,26,-66
15,28,-75
13,17,-48
11,13,-57
6,19,-58
15,27,-58
9,21,-60
14,28,-65
10,25,-59
9,30,-51
15,33,-61
9,25,-61
9,20,-63
8,22,-57
10,25,-81
3,24,-73
4,38,-65
-5,17,-59
5,24,-55
3,19,-79
3,18,-65
-2,11,-57
1,29,-60
5,35,-62
2,30,-61
4,22,-65
5,24,-56
2,26,-63
4,21,-64
10,17,-69
8,18,-65
11,12,-68
13,18,-74
5,12,-58
18,18,-59
11,27,-57
11,35,-63
11,33,-72
13,38,-47
7,27,-59
6,22,-49
3,24,-60
3,20,-74
-4,16,-67
-2,34,-63
-3,24,-55
-1,23,-59
2,28,-56
0,24,-58
-2,21,-58
2,29,-59
1,25,-61
5,33,-62
4,26,-67
2,20,-61
5,33,-60
8,27,-67
9,16,-67
10,23,-66
11,20,-65
13,18,-56
16,23,-53
8,31,-63
20,28,-58
13,27,-54
11,26,-60
12,25,-63
11,23,-60
9,21,-54
10,24,-54
6,23,-75
5,12,-55
5,29,-59
1,22,-59
3,22,-56
4,20,-64
-1,17,-59
5,22,-54
1,34,-55
5,29,-64
6,29,-60
8,19,-59
3,23,-64
6,27,-74
9,18,-69
14,27,-61
17,20,-70
11,12,-59
11,9,-70
16,16,-54
11,21,-64
10,12,-56
9,19,-62
9,24,-61
7,21,-59
6,21,-56
3,14,-71
-2,20,-59
-4,22,-75
-4,14,-76
-11,19,-62
-10,21,-61
-9,21,-60
-11,30,-55
-16,22,-61
-13,36,-57
-13,29,-54
-11,22,-41
-24,26,-50
-44,8,-31
-48,43,-51
-62,-9,-18
-64,-13,-7
-63,-9,-1
-52,-40,19
-32,-63,12
-16,-64,2
-8,-68,-11
-9,-67,-6
-8,-60,-8
-2,-53,0
-3,-49,0
-4,-48,9
-10,-44,18
-14,-39,42
-8,-20,52
-6,0,53
-7,20,64
0,43,51
4,71,22
2,89,4
9,87,-7
15,75,-27
11,51,-30
12,43,-39
13,35,-45
14,21,-57
13,14,-63
14,12,-63
10,-14,-73
15,-7,-69
9,-30,-77
14,-31,-75
37,-49,-88
-34,7,-50
43,65,-56
21,27,-86
23,55,-33
15,51,-58
17,43,-25
13,42,-37
16,47,-40
15,52,-32
14,55,-38
19,57,-48
23,50,-62
19,19,-74
16,26,-56
17,41,-46
17,34,-40
15,49,-38
15,47,-36
16,55,-36
16,50,-43
17,49,-49
17,38,-65
15,18,-65
18,43,-49
12,42,-39
10,28,-38
12,32,-60
10,37,-60
10,32,-62
11,23,-65
11,25,-62
6,22,-50
8,15,-55
7,18,-55
7,18,-53
6,19,-55
9,20,-63
5,30,-66
4,13,-58
4,10,-69
4,22,-62
1,17,-64
5,19,-67
4,20,-76
3,12,-53
1,15,-65
0,9,-51
3,21,-60
8,18,-64
7,10,-69
3,7,-55
12,21,-66
15,7,-67
19,9,-51
