-34,49,75
-52,34,84
-25,22,72
-58,25,40
-103,21,11
-65,31,-3
-88,12,-24
-46,-7,-20
-56,0,-6
-84,6,-7
-73,18,-32
-77,9,-13
-76,-13,4
-81,-10,15
-72,2,12
-44,-5,14
-38,0,12
-21,-36,43
-27,-30,24
-20,-31,34
-32,-42,59
-52,-32,27
-50,-48,17
-64,-53,25
-71,-34,23
-69,-47,64
-65,-39,47
-36,-44,37
-17,-42,36
-30,-33,26
-34,-34,38
-34,-31,65
-52,-35,22
-48,-24,30
-50,-32,27
-48,-25,24
-56,-24,36
-60,-45,54
-52,-25,30
-48,-31,37
-37,-36,24
-35,-25,28
-40,-21,35
-51,-39,40
-49,-7,35
-47,-10,26
-60,-18,19
-61,-16,23
-63,-20,26
-55,-32,18
-62,-23,33
-44,-16,26
-43,-9,24
-55,-15,13
-56,-22,13
-59,-29,21
-51,-29,38
-63,-25,45
-60,-3,42
-38,-24,30
-43,-21,30
-53,-22,31
-51,-26,42
-46,-30,28
-43,-41,46
-55,-25,39
-52,-25,31
-53,-20,23
-57,-18,19
-59,-16,19
-54,2,19
-59,5,23
-51,-3,28
-37,0,14
-51,-7,10
-32,11,51
-20,14,50
-43,18,71
-47,3,29
-57,-7,35
-6,-20,48
-38,17,34
-8,9,53
-15,-5,63
-8,-5,60
3,-6,56
-6,-5,41
-1,-9,57
-8,-2,77
-21,-8,81
-9,-11,62
-12,-31,68
-11,-20,58
6,-21,53
5,-19,61
5,-21,61
-3,-22,59
-9,-27,61
16,-23,61
-15,-21,54
-15,-22,62
-15,-19,67
-2,-24,60
-4,-25,54
-7,-27,52
-17,-21,46
-82,0,41
13,-24,53
-27,-13,55
-18,-11,63
-28,-11,58
-21,-14,55
-22,-16,56
-26,-17,56
-24,-18,54
-27,-25,44
-14,-20,56
-27,-9,60
-21,-15,59
-16,-25,53
-32,-26,50
-25,-25,52
-18,-21,52
-16,-24,53
-13,-15,57
-19,-8,69
-22,-13,59
-11,-22,61
-3,-23,52
-10,-22,55
-13,-20,57
-25,-14,55
-20,-14,57
-18,-18,57
-10,-19,55
-11,-16,59
-15,-15,60
-16,-18,55
-17,-20,59
-12,-21,56
-15,-23,55
-11,-22,56
-10,-21,54
-12,-18,59
-16,-15,58
-13,-15,59
-11,-18,56
-14,-15,60
-13,-16,59
-13,-17,58
-14,-15,57
-14,-13,56
-12,-13,59
-14,-13,58
-13,-13,59
-13,-14,58
-12,-13,59
-14,-13,58
-13,-14,60
-13,-14,57
-14,-14,59
-14,-11,60
-14,-11,60
-13,-12,59
-16,-11,60
-15,-13,58
-15,-13,58
-12,-15,58
-14,-13,57
-12,-12,60
-15,-11,58
-13,-11,60
-14,-13,58
-13,-12,58
-12,-13,59
-12,-12,58
-12,-12,59
-11,-13,59
-13,-13,60
-13,-12,59
-11,-12,59
-10,-11,59
-10,-13,63
-10,-11,61
-6,-21,58
-1,-17,55
-12,-16,61
1,-13,64
-14,-10,67
-21,-13,62
-14,-18,69
-3,-31,68
13,-37,49
4,-32,43
-12,-26,48
-6,-33,50
-16,-36,65
-9,-41,47
-16,-40,36
-23,-40,46
-19,-38,36
-27,-33,41
-11,-46,54
-6,-36,54
2,-43,47
6,-44,42
2,-40,46
-5,-35,55
3,-32,55
1,-37,57
11,-31,53
6,-34,49
-7,-37,49
0,-44,44
-2,-38,46
1,-31,53
