-34,33,84
-52,17,90
-25,8,76
-58,17,45
-103,19,16
-65,32,3
-88,17,-22
-46,-3,-22
-56,1,-6
-84,8,-6
-73,25,-28
-77,12,-11
-76,-14,2
-81,-13,13
-72,0,13
-44,-8,13
-38,-3,12
-21,-44,35
-27,-35,18
-20,-38,27
-32,-53,50
-52,-37,21
-50,-51,8
-64,-57,14
-71,-38,16
-69,-59,54
-65,-48,39
-36,-51,28
-17,-49,27
-30,-38,19
-34,-41,31
-34,-44,58
-52,-39,15
-48,-30,25
-50,-37,21
-48,-30,19
-56,-31,31
-60,-55,44
-52,-31,25
-48,-38,31
-37,-41,17
-35,-31,23
-40,-28,31
-51,-47,32
-49,-14,33
-47,-16,24
-60,-22,15
-61,-21,20
-63,-25,22
-55,-36,12
-62,-30,28
-44,-22,23
-43,-14,22
-55,-18,10
-56,-25,9
-59,-33,15
-51,-37,32
-63,-34,40
-60,-12,41
-38,-30,25
-43,-27,26
-53,-28,26
-51,-34,36
-46,-36,22
-43,-50,37
-55,-33,34
-52,-31,26
-53,-25,19
-57,-22,15
-59,-20,16
-54,-2,20
-59,1,24
-51,-9,27
-37,-2,14
-51,-9,9
-32,1,53
-20,4,52
-43,4,74
-47,-3,30
-57,-14,33
-6,-30,43
-38,10,37
-8,-1,54
-15,-18,61
-8,-17,58
3,-18,54
-6,-14,39
-1,-21,54
-8,-18,75
-21,-24,78
-9,-24,59
-12,-44,61
-11,-32,53
6,-32,48
5,-31,56
5,-33,56
-3,-34,54
-9,-39,55
16,-35,56
-15,-32,49
-15,-35,57
-15,-32,62
-2,-36,54
-4,-36,48
-7,-37,46
-17,-30,41
-82,-8,41
13,-35,47
-27,-24,52
-18,-24,60
-28,-23,55
-21,-25,52
-22,-27,52
-26,-28,52
-24,-29,50
-27,-34,39
-14,-31,51
-27,-21,57
-21,-27,55
-16,-36,47
-32,-36,44
-25,-35,46
-18,-31,47
-16,-35,47
-13,-27,53
-19,-22,66
-22,-25,56
-11,-34,56
-3,-34,47
-10,-33,50
-13,-31,52
-25,-25,52
-20,-26,53
-18,-30,53
-10,-30,51
-11,-28,55
-15,-27,56
-16,-29,51
-17,-32,54
-12,-32,51
-15,-34,50
-11,-33,51
-10,-32,49
-12,-30,55
-16,-27,54
-13,-27,55
-11,-29,52
-14,-27,56
-13,-28,55
-13,-29,54
-14,-27,53
-14,-25,53
-12,-25,56
-14,-25,55
-13,-25,56
-13,-26,54
-12,-25,56
-14,-25,55
-13,-26,56
-13,-26,53
-14,-26,55
-14,-23,57
-14,-23,57
-13,-24,56
-16,-23,57
-15,-25,55
-15,-25,55
-12,-27,54
-14,-25,54
-12,-24,57
-15,-23,55
-13,-23,57
-14,-25,55
-13,-24,55
-12,-25,56
-12,-24,55
-12,-24,56
-11,-25,56
-13,-25,57
-13,-24,56
-11,-24,56
-10,-23,56
-10,-26,60
-10,-23,58
-6,-33,53
-1,-28,51
-12,-28,57
1,-26,61
-14,-24,64
-21,-26,59
-14,-32,64
-3,-44,61
13,-47,41
4,-40,36
-12,-36,42
-6,-43,43
-16,-49,57
-9,-50,38
-16,-47,28
-23,-49,38
-19,-45,28
-27,-41,34
-11,-56,44
-6,-47,46
2,-52,38
6,-52,33
2,-49,38
-5,-46,47
3,-43,48
1,-48,49
11,-41,46
6,-44,42
-7,-47,41
0,-52,35
-2,-47,38
1,-41,46
10,-37,47
3,-37,49
-8,-37,57
0,-36,59
0,-43,44
6,-41,41
-10,-40,51
0,-40,55
-2,-41,51
1,-38,51
3,-40,47
5,-38,48
4,-37,48
-6,-36,51
-4,-36,51
-7,-37,51
5,-40,49
-16,-41,61
10,-40,42
2,-39,41
-7,-38,51
5,-44,46
-10,-53,38
17,-38,26
-9,-42,51
9,-43,51
10,-47,43
9,-49,39
14,-49,32
15,-47,38
11,-44,51
16,-44,52
12,-43,52
24,-55,52
19,-49,47
23,-42,47
26,-43,37
19,-42,24
6,-49,15
0,-57,49
22,-49,64
19,-38,64
9,-28,55
21,-30,55
15,-38,68
13,-43,63
8,-46,49
7,-43,34
-8,-39,31
-5,-41,46
17,-42,60
11,-33,66
10,-33,57
6,-32,54
9,-35,55
10,-41,51
4,-41,44
4,-40,41
-1,-39,45
3,-38,50
5,-38,53
6,-35,52
5,-36,53
8,-37,52
9,-37,50
3,-38,48
6,-39,47
5,-39,47
6,-38,48
7,-36,51
7,-35,53
3,-33,54
6,-26,70
14,-26,59
12,-22,64
14,-19,66
16,-14,53
9,-17,39
-9,-12,38
-61,-7,-3
-38,-7,-19
-70,-12,-36
-76,-3,-12
-37,0,2
-63,-23,8
-59,-20,17
-58,-30,10
-55,-41,6
-47,-45,10
-41,-43,18
-37,-46,44
-23,-53,27
-23,-41,32
-22,-42,34
-30,-41,35
-34,-48,41
-42,-35,38
-33,-33,36
-47,-28,23
-56,-27,21
-50,-25,16
-49,-27,22
-47,-30,21
-49,-23,27
-55,-21,29
-61,-26,18
-50,-32,17
-56,-31,16
-53,-31,21
-54,-28,17
-54,-30,14
-57,-26,11
-55,-28,13
-54,-26,16
-54,-26,20
-55,-24,16
-54,-26,15
-55,-24,18
-55,-24,18
-53,-26,17
-57,-23,18
-56,-23,18
-55,-23,20
-49,-25,21
-55,-24,18
-54,-25,19
-54,-26,23
-52,-23,21
-52,-26,18
-54,-26,20
-52,-26,20
-53,-26,20
-53,-24,22
-52,-26,22
-53,-24,22
-52,-25,21
-54,-24,20
-54,-23,20
-52,-25,19
-54,-24,19
-53,-26,18
-54,-26,18
-54,-25,19
-53,-25,19
-55,-24,19
-53,-25,18
-55,-24,17
-55,-25,18
-54,-25,18
-55,-26,18
-54,-25,19
-55,-25,19
-55,-25,19
-54,-26,19
-54,-26,18
-53,-26,19
-53,-26,18
-54,-27,18
-54,-26,18
-54,-25,18
-54,-25,18
-54,-25,18
-54,-25,19
-54,-25,19
-54,-26,18
-55,-25,19
-53,-26,19
-53,-26,18
-54,-26,18
-54,-26,19
-54,-26,20
-53,-26,19
-54,-26,18
-55,-24,18
-54,-26,18
-51,-30,19
-48,-30,17
-49,-26,18
-57,-26,26
-70,-33,11
-48,-38,12
-46,-34,8
-56,-32,12
-80,-8,-7
-55,-19,-6
-53,-51,9
-43,-77,-4
1,-26,0
-7,-16,-2
-18,-105,33
-45,-126,14
-51,-61,-3
-53,-10,-1
-43,-81,11
-27,-118,-3
-12,-68,9
-14,-37,19
-12,-59,22
-10,-57,22
-25,-26,46
-27,-64,28
-43,-71,16
-46,-47,24
-41,-49,21
-35,-58,22
-26,-74,29
-24,-50,21
-20,-46,24
-35,-41,13
-43,-38,8
-51,-44,8
-48,-48,8
-43,-53,18
-47,-51,14
-49,-29,0
-43,-38,-8
-32,-37,-5
-20,-25,-11
-22,-32,-24
-48,-64,-36
-64,-80,-50
-96,-52,-63
-49,-63,5
-41,-23,-52
-22,-48,-21
-43,-45,-24
-11,-43,14
-88,-12,-34
-68,-55,-32
-61,-12,-11
-43,-40,-39
-18,-24,-11
-69,-31,-49
-35,-32,-12
-52,-32,-27
-72,9,-40
-54,-25,-19
-49,-32,-17
-74,-36,-12
-14,-9,-9
-51,21,-27
-73,9,0
-46,5,16
-75,-17,-24
-69,-24,1
-48,-35,-2
-35,-37,-7
-50,-43,-7
-51,-44,-8
-52,-49,7
-46,-47,8
-46,-44,10
-43,-39,8
-44,-38,-2
-46,-40,7
-38,-40,2
-40,-39,-2
-46,-41,-7
-57,-48,-2
-44,-48,-6
-50,-52,-2
-43,-50,-3
-41,-49,-1
-43,-47,-6
-41,-47,-4
-44,-47,-3
-44,-47,-5
-48,-50,1
-45,-54,7
-38,-54,11
-48,-48,15
-41,-39,9
-39,-34,7
-52,-31,8
-53,-32,8
-45,-34,13
-42,-36,15
-50,-42,16
-54,-33,9
-51,-29,-3
-48,-29,-1
-51,-26,14
-59,-30,6
-56,-43,4
-61,-40,-4
-58,-26,6
-47,-39,18
-56,-22,6
-49,-23,14
-68,-24,12
-54,-24,18
-49,-27,18
-41,-31,27
-46,-42,23
-46,-33,22
-46,-33,24
-45,-27,19
-49,-37,18
-62,-41,22
-58,-42,28
-28,-43,9
-37,-41,16
-45,-60,33
-53,-29,14
-41,-34,22
-55,-40,19
-48,-30,22
-46,-46,20
-44,-44,17
-46,-37,18
-51,-37,21
-51,-36,23
-49,-40,22
-43,-49,19
-44,-44,11
-40,-49,15
-25,-44,8
-30,-43,14
-48,-51,25
-58,-50,11
-56,-43,14
-44,-59,10
-36,-38,-3
-46,-39,16
-53,-39,13
-44,-42,11
-39,-38,12
-46,-36,15
-49,-37,15
-52,-34,19
-53,-31,15
-46,-36,11
-47,-37,10
-49,-35,12
-56,-34,12
-52,-34,10
-53,-37,7
-51,-37,9
-52,-38,10
-52,-37,9
-45,-39,9
-46,-38,7
-52,-39,7
-54,-35,8
-54,-38,3
-73,-43,-6
-70,-30,-15
-39,-13,-5
-44,-11,-19
-46,-10,-21
-45,-8,-29
-56,-11,-18
-50,-24,6
-57,-29,5
-59,-34,8
-59,-33,-12
-72,-30,-7
-77,-16,-14
-64,-27,-6
-64,-45,3
-68,-35,-10
-52,-24,-25
-52,-26,-15
-55,-18,-24
-76,-9,-31
-95,-1,-49
-42,20,-52
-23,34,-23
-44,36,-49
-44,45,-39
-19,43,-23
-21,55,1
-27,37,29
-13,13,109
-16,20,30
-9,25,46
14,8,57
-13,22,10
-17,8,1
-57,-23,-46
-98,-41,-43
-82,-77,-35
-125,-43,-57
-77,-33,-14
-58,-30,-2
-61,-41,-19
-46,-55,-7
-44,-51,3
-46,-45,4
-38,-44,4
-36,-44,15
-46,-43,3
-59,-43,9
-70,-27,0
-64,-40,9
-50,-24,6
-58,-27,10
-56,-32,6
-58,-39,9
-52,-38,8
-39,-41,3
-37,-43,6
-46,-46,4
-55,-42,1
-54,-42,5
-55,-43,1
-52,-36,2
-58,-36,8
-55,-42,6
-49,-44,6
-39,-44,8
-46,-40,6
-51,-39,11
-52,-34,15
-48,-34,20
-47,-32,13
-61,-29,0
-53,-35,-11
-57,-23,-25
-59,-30,-24
-56,-24,-24
-48,-23,-20
-46,-20,-27
-46,-17,-27
-57,-24,-28
-55,-30,-22
-52,-33,-11
-38,-58,-7
-40,-40,0
-41,-44,1
-47,-51,5
-57,-45,-5
-58,-40,-3
-59,-24,-3
-53,-31,9
-57,-17,5
-54,-14,-4
-53,-3,2
-60,-10,-9
-59,0,-27
-61,13,-27
-68,7,-37
-62,5,-35
-53,9,-33
-39,8,-31
-33,1,-50
-29,8,-46
-18,1,-47
-16,5,-56
-22,8,-52
-38,6,-58
-38,20,-61
-34,13,-53
-48,2,-44
-52,-11,-37
-58,13,-15
-73,5,-13
-65,12,-10
-67,5,-12
-63,4,-15
-64,2,-10
-70,45,-26
-44,26,-8
-51,33,-33
-57,14,-39
-49,27,-47
-54,22,-48
-56,34,-43
-76,29,-47
-42,33,-42
-56,25,-37
-59,23,-30
-62,20,-22
-60,18,-21
-59,16,-6
-64,10,-9
-47,20,-15
-55,-1,-10
-71,6,-2
-,32,3
-95,24,-28
-37,19,13
-4,15,20
18,2,38
-6,-12,52
-45,12,41
14,-28,84
-19,-37,50
73,-2,18
-1,5,26
-8,24,-22
-48,-21,-45
-99,-27,-53
-107,-24,-47
-91,-27,-4
-66,-3,-18
-90,-13,4
-37,30,-24
-38,23,-38
-44,39,-37
-38,31,-49
-36,33,-46
-36,35,-45
-29,30,-41
-21,21,-41
-31,33,-40
-30,35,-43
-29,29,-38
-36,37,-38
-34,36,-46
-40,37,-38
-33,29,-43
-38,32,-40
-36,30,-43
-36,25,-51
-37,29,-46
-42,27,-41
-71,61,-54
22,0,-42
26,-17,-65
-27,37,-27
4,31,-80
-2,30,-55
-2,30,-53
-7,25,-59
-14,22,-61
-13,23,-48
-1,21,-69
-25,13,-69
-18,9,-60
-38,9,-63
-48,20,-47
-47,20,-49
-52,21,-45
-7,13,-55
9,5,-80
14,14,-40
21,15,-63
41,-2,-51
43,0,-57
32,0,-52
30,-1,-70
-15,12,-76
-10,9,-69
-14,13,-60
-18,14,-71
